quote,author,tags,likes
"It may be a procession of faithful failures that enriches the soil of godly success. Faithful actions are not religious acts. They are not even necessary actions undertaken by people of faith. Faithful actions, whether they are marked by success or they end in failure, are actions that are compelled by goodness.",Archbishop Desmond Tutu,"faith, inspirational, spiritual",12
"I believe we are more ready to embrace our lives in the here and now when we are able to recognize the continuity between the immanence of God in our world and eternity. Rather than simply waiting to be liberated to another time or place, we are being invited to collaborate in the healing and redemption of our world.","Mark Scandrette,","christianity, faith, heaven, religion",10
"Dusty, dark, cold, and hard, coal has no beauty of its own, but when it is consummated by fire it is beautiful and becomes what it was designed to be.","Frederica Mathewes-Green,","faith, spirituality, theosis",10
"The sun is still there... even if clouds drift over it. Once you have experienced the reality of sunshine you may weep, but you will never feel ice about your heart again.","Elizabeth Goudge,","faith, hope, inspirational, strength",10
"Ultimately we have nothing to fear. Jesus loves us, and he invites us to be confident in that love. As we seek to obey Him, we are not called to assess the risk involved and determine whether or not obedience will be beneficial or safe for us. We are simply called to trust and obey.","Dan Baumann,",faith,9
"As goes the family, so goes the faith; as goes the faith, so goes the culture.","Kenneth L. Gentry Jr.,","christian-reconstruction, culture, faith, family",9
"If we could summarize all, or almost all, of the New Testament letters, we would not be too far off the mark to say the theme is: “Grow up!” Just grow up.","David A. Fiensy,","christian, christianity, church, faith, god, hope, love, spiritual, spiritualism, understanding",9
"I guess this thing we call faith is a climb. I always wanted to think of it as a big slide straight into the arms of God who waits at the bottom to catch us. But instead, He's a God who's on top of things - & like any mountain you climb, the closer we get to Him, the steeper the terrain.",Lisa Samson,faith,8
"So much had been surrendered! And to such little purpose! There had been mad wilful rejections, monstrous forms of self-torture and self-denial, whose origin was fear and whose result was a degradation infinitely more terrible than that fancied degradation from which, in their ignorance, they had sought to escape (...)","Oscar Wilde,",faith,8
"The conflicting missions of the two armies seemed to have no fog, no gray, only black-and-white clarity. I had lived my life in terms of compromise, rule-bending, trade-offs, concessions, bargaining, striking deals, finding middle ground. In these two great armies, there was no such thing. Good was good, and evil was evil, and they shared no common ground.","Randy Alcorn,",faith,6
"sometime life is full of joy,and sometime life is full of pain and tears
but we have to defeat it",Meena Khan,"faith, life, time",6
"The Power that knows the way will take care of you. The One who makes the sun shine, the grass grow, the apples grow perfectly on apple trees. The food that sustains us, nourishes us, everything has been lovingly provided for us. Have faith. Trust the Power that knows the way. This is a first step. To have total faith and total trust in the Infinite, the One. You
may call this God if you want to. Makes no difference what you call it. It is within you. It is without you. It is everywhere. (p. 195)","Robert Adams,","faith, godrealization, nonduality, oneness, robert-adams, selfrealization, surrender, trust-in-god",6
"The power of one is above all things the power to believe in yourself, often well beyond any latent ability you may have previously demonstrated. The mind is the athlete; the body is simply the means it uses to run faster or longer, jump higher, shoot straighter, kick better, swim harder, hit further, or box better. Hoppie's dictum to me, ""First with the head and then with the heart,"" was more than simply mixing brains with guts. It meant thinking well beyond the powers of normal concentration and then daring your courage to follow your thoughts.","Bryce Courtenay,","belief, faith, mind-over-matter, self-confidence",5
It is the test of a good religion whether you can joke about it.,G.K. Chesterton,"faith, sense-of-humor",84
"Do you know, the only people I can have a conversation with are the Jews? At least when they quote scripture at you they are not merely repeating something some priest has babbled in their ear. They have the great merit of disagreeing with nearly everything I say. In fact, they disagree with almost everything they say themselves. And most importantly, they don't think that shouting strengthens their argument.","Iain Pears,","argument, blind-faith, disagreement, discussion, doctrine, faith, freedom-of-thought, independent-thought, jews, judaism, religion, shouting",49
"Some communities don't permit open, honest inquiry about the things that matter most. Lots of people have voiced a concern, expressed a doubt, or raised a question, only to be told by their family, church, friends, or tribe: ""We don't discuss those things here.""

I believe the discussion itself is divine. Abraham does his best to bargain with God, most of the book of Job consists of arguments by Job and his friends about the deepest questions of human suffering, God is practically on trial in the book of Lamentations, and Jesus responds to almost every question he's asked with...a question.","Rob Bell,","faith, questions, spirituality",35
The Church does not dispense the sacrament of baptism in order to acquire for herself an increase in membership but in order to consecrate a human being to God and to communicate to that person the divine gift of birth from God.,"Hans Urs von Balthasar,","baptism, birth, catholicism, christianity, faith, god, infant-baptism, theology",29
Feet sandaled with dreams tread paths of vision leading to wisdom’s sharp peaks.,"Aberjhani,","angel-poems, dreams, faith, famous-quotes-from-classic-books, haiku, haikus, healing, hope, inspirational-quotes, metaphysical, poem-in-your-pocket-day, positive-motivation, vision-dream, visions, wisdom",29
"Gratitude bestows reverence, allowing us to encounter everyday epiphanies, those transcendent moments of awe that change forever how we experience life and the world.",Sarah Ban Breathnach,faith,27
